"","source.plate","source.row","source.column","destination.plate","destination.row","destination.column","vol.ul"
"2323","2","D","1","7","E","5","10"
"2324","2","D","7","7","E","5","10"
"2325","1","E","1","7","F","5","10"
"2326","1","E","4","7","F","5","10"
"2327","2","D","1","7","F","5","10"
"2328","2","D","10","7","F","5","10"
"2329","1","E","1","7","G","5","10"
"2330","1","E","4","7","G","5","10"
"2331","2","D","4","7","G","5","10"
"2332","2","D","7","7","G","5","10"
"2333","1","E","1","7","H","5","10"
"2334","1","E","4","7","H","5","10"
"2335","2","D","4","7","H","5","10"
"2336","2","D","10","7","H","5","10"
"2337","1","E","1","7","A","6","10"
"2338","1","E","4","7","A","6","10"
"2339","2","D","7","7","A","6","10"
"2340","2","D","10","7","A","6","10"
"2341","1","E","1","7","B","6","10"
"2342","1","D","7","7","B","6","10"
"2343","1","D","10","7","B","6","10"
"2344","2","D","1","7","B","6","10"
"2345","1","E","1","7","C","6","10"
"2346","1","D","7","7","C","6","10"
"2347","1","D","10","7","C","6","10"
"2348","2","D","4","7","C","6","10"
"2349","1","E","1","7","D","6","10"
"2350","1","D","7","7","D","6","10"
"2351","1","D","10","7","D","6","10"
"2352","2","D","7","7","D","6","10"
"2353","1","E","1","7","E","6","10"
"2354","1","D","7","7","E","6","10"
"2355","1","D","10","7","E","6","10"
"2356","2","D","10","7","E","6","10"
"2357","1","E","1","7","F","6","10"
"2358","1","D","7","7","F","6","10"
"2359","2","D","1","7","F","6","10"
"2360","2","D","4","7","F","6","10"
"2361","1","E","1","7","G","6","10"
"2362","1","D","7","7","G","6","10"
"2363","2","D","1","7","G","6","10"
"2364","2","D","7","7","G","6","10"
"2365","1","E","1","7","H","6","10"
"2366","1","E","7","7","H","6","10"
"2367","2","D","1","7","H","6","10"
"2368","2","D","10","7","H","6","10"
"2369","1","E","1","7","A","7","10"
"2370","1","E","7","7","A","7","10"
"2371","2","D","4","7","A","7","10"
"2372","2","D","7","7","A","7","10"
"2373","1","E","1","7","B","7","10"
"2374","1","E","7","7","B","7","10"
"2375","2","D","4","7","B","7","10"
"2376","2","D","10","7","B","7","10"
"2377","1","E","1","7","C","7","10"
"2378","1","E","7","7","C","7","10"
"2379","2","D","7","7","C","7","10"
"2380","2","D","10","7","C","7","10"
"2381","1","E","1","7","D","7","10"
"2382","1","D","10","7","D","7","10"
"2383","2","D","1","7","D","7","10"
"2384","2","D","4","7","D","7","10"
"2385","1","E","1","7","E","7","10"
"2386","1","D","10","7","E","7","10"
"2387","2","D","1","7","E","7","10"
"2388","2","D","7","7","E","7","10"
"2389","1","E","1","7","F","7","10"
"2390","1","E","10","7","F","7","10"
"2391","2","E","1","7","F","7","10"
"2392","2","D","10","7","F","7","10"
"2393","1","E","1","7","G","7","10"
"2394","1","E","10","7","G","7","10"
"2395","2","D","4","7","G","7","10"
"2396","2","D","7","7","G","7","10"
"2397","1","E","1","7","H","7","10"
"2398","1","E","10","7","H","7","10"
"2399","2","E","4","7","H","7","10"
"2400","2","D","10","7","H","7","10"
"2401","1","E","1","7","A","8","10"
"2402","1","E","10","7","A","8","10"
"2403","2","E","7","7","A","8","10"
"2404","2","E","10","7","A","8","10"
"2405","1","E","1","7","B","8","10"
"2406","2","E","1","7","B","8","10"
"2407","2","E","4","7","B","8","10"
"2408","2","E","7","7","B","8","10"
"2409","1","E","1","7","C","8","10"
"2410","2","E","1","7","C","8","10"
"2411","2","E","4","7","C","8","10"
"2412","2","E","10","7","C","8","10"
"2413","1","E","1","7","D","8","10"
"2414","2","E","1","7","D","8","10"
"2415","2","E","7","7","D","8","10"
"2416","2","E","10","7","D","8","10"
"2417","1","E","1","7","E","8","10"
"2418","2","E","4","7","E","8","10"
"2419","2","E","7","7","E","8","10"
"2420","2","E","10","7","E","8","10"
"2421","1","E","4","7","F","8","10"
"2422","1","E","7","7","F","8","10"
"2423","1","E","10","7","F","8","10"
"2424","2","E","1","7","F","8","10"
"2425","1","E","4","7","G","8","10"
"2426","1","E","7","7","G","8","10"
"2427","1","E","10","7","G","8","10"
"2428","2","E","4","7","G","8","10"
"2429","1","E","4","7","H","8","10"
"2430","1","E","7","7","H","8","10"
"2431","1","E","10","7","H","8","10"
"2432","2","E","7","7","H","8","10"
"2433","1","E","4","7","A","9","10"
"2434","1","E","7","7","A","9","10"
"2435","1","E","10","7","A","9","10"
"2436","2","E","10","7","A","9","10"
"2437","1","E","4","7","B","9","10"
"2438","1","E","7","7","B","9","10"
"2439","2","E","1","7","B","9","10"
"2440","2","E","4","7","B","9","10"
"2441","1","E","4","7","C","9","10"
"2442","1","E","7","7","C","9","10"
"2443","2","E","1","7","C","9","10"
"2444","2","E","7","7","C","9","10"
"2445","1","E","4","7","D","9","10"
"2446","1","E","7","7","D","9","10"
"2447","2","E","1","7","D","9","10"
"2448","2","E","10","7","D","9","10"
"2449","1","E","4","7","E","9","10"
"2450","1","E","7","7","E","9","10"
"2451","2","E","4","7","E","9","10"
"2452","2","E","7","7","E","9","10"
"2453","1","E","4","7","F","9","10"
"2454","1","E","7","7","F","9","10"
"2455","2","E","4","7","F","9","10"
"2456","2","E","10","7","F","9","10"
"2457","1","E","4","7","G","9","10"
"2458","1","E","7","7","G","9","10"
"2459","2","E","7","7","G","9","10"
"2460","2","E","10","7","G","9","10"
"2461","1","E","4","7","H","9","10"
"2462","1","E","10","7","H","9","10"
"2463","2","E","1","7","H","9","10"
"2464","2","E","4","7","H","9","10"
"2465","1","E","4","7","A","10","10"
"2466","1","E","10","7","A","10","10"
"2467","2","E","1","7","A","10","10"
"2468","2","E","7","7","A","10","10"
"2469","1","E","4","7","B","10","10"
"2470","1","E","10","7","B","10","10"
"2471","2","E","1","7","B","10","10"
"2472","2","E","10","7","B","10","10"
"2473","1","E","4","7","C","10","10"
"2474","1","E","10","7","C","10","10"
"2475","2","E","4","7","C","10","10"
"2476","2","E","7","7","C","10","10"
"2477","1","E","4","7","D","10","10"
"2478","1","E","10","7","D","10","10"
"2479","2","E","4","7","D","10","10"
"2480","2","E","10","7","D","10","10"
"2481","1","E","4","7","E","10","10"
"2482","1","E","10","7","E","10","10"
"2483","2","E","7","7","E","10","10"
"2484","2","E","10","7","E","10","10"
"2485","1","E","4","7","F","10","10"
"2486","2","E","1","7","F","10","10"
"2487","2","E","4","7","F","10","10"
"2488","2","E","7","7","F","10","10"
"2489","1","E","4","7","G","10","10"
"2490","2","E","1","7","G","10","10"
"2491","2","E","4","7","G","10","10"
"2492","2","E","10","7","G","10","10"
"2493","1","E","4","7","H","10","10"
"2494","2","E","1","7","H","10","10"
"2495","2","E","7","7","H","10","10"
"2496","2","E","10","7","H","10","10"
"2497","1","E","4","7","A","11","10"
"2498","2","E","4","7","A","11","10"
"2499","2","E","7","7","A","11","10"
"2500","2","E","10","7","A","11","10"
"2501","1","E","7","7","B","11","10"
"2502","1","E","10","7","B","11","10"
"2503","2","E","1","7","B","11","10"
"2504","2","E","4","7","B","11","10"
"2505","1","E","7","7","C","11","10"
"2506","1","E","10","7","C","11","10"
"2507","2","E","1","7","C","11","10"
"2508","2","E","7","7","C","11","10"
"2509","1","E","7","7","D","11","10"
"2510","1","E","10","7","D","11","10"
"2511","2","E","1","7","D","11","10"
"2512","2","E","10","7","D","11","10"
"2513","1","E","7","7","E","11","10"
"2514","1","E","10","7","E","11","10"
"2515","2","E","4","7","E","11","10"
"2516","2","E","7","7","E","11","10"
"2517","1","E","7","7","F","11","10"
"2518","1","E","10","7","F","11","10"
"2519","2","E","4","7","F","11","10"
"2520","2","E","10","7","F","11","10"
"2521","1","E","7","7","G","11","10"
"2522","1","E","10","7","G","11","10"
"2523","2","E","7","7","G","11","10"
"2524","2","E","10","7","G","11","10"
"2525","1","E","7","7","H","11","10"
"2526","2","E","1","7","H","11","10"
"2527","2","E","4","7","H","11","10"
"2528","2","E","7","7","H","11","10"
"2529","1","E","7","7","A","12","10"
"2530","2","E","1","7","A","12","10"
"2531","2","E","4","7","A","12","10"
"2532","2","E","10","7","A","12","10"
"2533","1","E","7","7","B","12","10"
"2534","2","E","1","7","B","12","10"
"2535","2","E","7","7","B","12","10"
"2536","2","E","10","7","B","12","10"
"2537","1","E","7","7","C","12","10"
"2538","2","E","4","7","C","12","10"
"2539","2","E","7","7","C","12","10"
"2540","2","E","10","7","C","12","10"
"2541","1","E","10","7","D","12","10"
"2542","2","E","1","7","D","12","10"
"2543","2","E","4","7","D","12","10"
"2544","2","E","7","7","D","12","10"
"2545","1","E","10","7","E","12","10"
"2546","2","E","1","7","E","12","10"
"2547","2","E","4","7","E","12","10"
"2548","2","E","10","7","E","12","10"
"2549","1","E","10","7","F","12","10"
"2550","2","E","1","7","F","12","10"
"2551","2","E","7","7","F","12","10"
"2552","2","E","10","7","F","12","10"
"2553","1","E","10","7","G","12","10"
"2554","2","E","4","7","G","12","10"
"2555","2","E","7","7","G","12","10"
"2556","2","E","10","7","G","12","10"
"2557","2","E","1","7","H","12","10"
"2558","2","E","4","7","H","12","10"
"2559","2","E","7","7","H","12","10"
"2560","2","E","10","7","H","12","10"
"2561","1","E","1","8","A","1","10"
"2562","1","E","4","8","A","1","10"
"2563","1","E","7","8","A","1","10"
"2564","1","E","10","8","A","1","10"
"2565","2","E","1","8","A","1","10"
"2566","1","E","1","8","B","1","10"
"2567","1","E","4","8","B","1","10"
"2568","1","E","7","8","B","1","10"
"2569","1","E","10","8","B","1","10"
"2570","2","E","4","8","B","1","10"
"2571","1","E","1","8","C","1","10"
"2572","1","E","4","8","C","1","10"
"2573","1","E","7","8","C","1","10"
"2574","1","E","10","8","C","1","10"
"2575","2","E","7","8","C","1","10"
"2576","1","E","1","8","D","1","10"
"2577","1","E","4","8","D","1","10"
"2578","1","E","7","8","D","1","10"
"2579","1","E","10","8","D","1","10"
"2580","2","E","10","8","D","1","10"
"2581","1","E","1","8","E","1","10"
"2582","1","E","4","8","E","1","10"
"2583","1","E","7","8","E","1","10"
"2584","2","E","1","8","E","1","10"
"2585","2","E","4","8","E","1","10"
"2586","1","E","1","8","F","1","10"
"2587","1","E","4","8","F","1","10"
"2588","1","E","7","8","F","1","10"
"2589","2","E","1","8","F","1","10"
"2590","2","E","7","8","F","1","10"
"2591","1","E","1","8","G","1","10"
"2592","1","E","4","8","G","1","10"
"2593","1","E","7","8","G","1","10"
"2594","2","E","1","8","G","1","10"
"2595","2","E","10","8","G","1","10"
"2596","1","E","1","8","H","1","10"
"2597","1","E","4","8","H","1","10"
"2598","1","E","7","8","H","1","10"
"2599","2","E","4","8","H","1","10"
"2600","2","E","7","8","H","1","10"
"2601","1","E","1","8","A","2","10"
"2602","1","E","4","8","A","2","10"
"2603","1","E","7","8","A","2","10"
"2604","2","E","4","8","A","2","10"
"2605","2","E","10","8","A","2","10"
"2606","1","E","1","8","B","2","10"
"2607","1","E","4","8","B","2","10"
"2608","1","E","7","8","B","2","10"
"2609","2","E","7","8","B","2","10"
"2610","2","E","10","8","B","2","10"
"2611","1","E","1","8","C","2","10"
"2612","1","E","4","8","C","2","10"
"2613","1","E","10","8","C","2","10"
"2614","2","E","1","8","C","2","10"
"2615","2","E","4","8","C","2","10"
"2616","1","E","1","8","D","2","10"
"2617","1","E","4","8","D","2","10"
"2618","1","E","10","8","D","2","10"
"2619","2","E","1","8","D","2","10"
"2620","2","E","7","8","D","2","10"
"2621","1","E","1","8","E","2","10"
"2622","1","E","4","8","E","2","10"
"2623","1","E","10","8","E","2","10"
"2624","2","E","1","8","E","2","10"
"2625","2","E","10","8","E","2","10"
"2626","1","E","1","8","F","2","10"
"2627","1","E","4","8","F","2","10"
"2628","1","E","10","8","F","2","10"
"2629","2","E","4","8","F","2","10"
"2630","2","E","7","8","F","2","10"
"2631","1","E","1","8","G","2","10"
"2632","1","E","4","8","G","2","10"
"2633","1","E","10","8","G","2","10"
"2634","2","E","4","8","G","2","10"
"2635","2","E","10","8","G","2","10"
"2636","1","E","1","8","H","2","10"
"2637","1","E","4","8","H","2","10"
"2638","1","E","10","8","H","2","10"
"2639","2","E","7","8","H","2","10"
"2640","2","E","10","8","H","2","10"
"2641","1","E","1","8","A","3","10"
"2642","1","E","4","8","A","3","10"
"2643","2","E","1","8","A","3","10"
"2644","2","E","4","8","A","3","10"
"2645","2","E","7","8","A","3","10"
"2646","1","E","1","8","B","3","10"
"2647","1","E","4","8","B","3","10"
"2648","2","E","1","8","B","3","10"
"2649","2","E","4","8","B","3","10"
"2650","2","E","10","8","B","3","10"
"2651","1","E","1","8","C","3","10"
"2652","1","E","4","8","C","3","10"
"2653","2","E","1","8","C","3","10"
"2654","2","E","7","8","C","3","10"
"2655","2","E","10","8","C","3","10"
"2656","1","E","1","8","D","3","10"
"2657","1","E","4","8","D","3","10"
"2658","2","E","4","8","D","3","10"
"2659","2","E","7","8","D","3","10"
"2660","2","E","10","8","D","3","10"
"2661","1","E","1","8","E","3","10"
"2662","1","E","7","8","E","3","10"
"2663","1","E","10","8","E","3","10"
"2664","2","E","1","8","E","3","10"
"2665","2","E","4","8","E","3","10"
"2666","1","E","1","8","F","3","10"
"2667","1","E","7","8","F","3","10"
"2668","1","E","10","8","F","3","10"
"2669","2","E","1","8","F","3","10"
"2670","2","E","7","8","F","3","10"
"2671","1","E","1","8","G","3","10"
"2672","1","E","7","8","G","3","10"
"2673","1","E","10","8","G","3","10"
"2674","2","E","1","8","G","3","10"
"2675","2","E","10","8","G","3","10"
"2676","1","E","1","8","H","3","10"
"2677","1","E","7","8","H","3","10"
"2678","1","E","10","8","H","3","10"
"2679","2","E","4","8","H","3","10"
"2680","2","E","7","8","H","3","10"
"2681","1","E","1","8","A","4","10"
"2682","1","E","7","8","A","4","10"
"2683","1","E","10","8","A","4","10"
"2684","2","E","4","8","A","4","10"
"2685","2","E","10","8","A","4","10"
"2686","1","E","1","8","B","4","10"
"2687","1","E","7","8","B","4","10"
"2688","1","E","10","8","B","4","10"
"2689","2","E","7","8","B","4","10"
"2690","2","E","10","8","B","4","10"
"2691","1","E","1","8","C","4","10"
"2692","1","E","7","8","C","4","10"
"2693","2","E","1","8","C","4","10"
"2694","2","E","4","8","C","4","10"
"2695","2","E","7","8","C","4","10"
"2696","1","E","1","8","D","4","10"
"2697","1","E","7","8","D","4","10"
"2698","2","E","1","8","D","4","10"
"2699","2","E","4","8","D","4","10"
"2700","2","E","10","8","D","4","10"
"2701","1","E","1","8","E","4","10"
"2702","1","E","7","8","E","4","10"
"2703","2","E","1","8","E","4","10"
"2704","2","E","7","8","E","4","10"
"2705","2","E","10","8","E","4","10"
"2706","1","E","1","8","F","4","10"
"2707","1","E","7","8","F","4","10"
"2708","2","E","4","8","F","4","10"
"2709","2","E","7","8","F","4","10"
"2710","2","E","10","8","F","4","10"
"2711","1","E","1","8","G","4","10"
"2712","1","E","10","8","G","4","10"
"2713","2","E","1","8","G","4","10"
"2714","2","E","4","8","G","4","10"
"2715","2","E","7","8","G","4","10"
"2716","1","E","1","8","H","4","10"
"2717","1","E","10","8","H","4","10"
"2718","2","E","1","8","H","4","10"
"2719","2","E","4","8","H","4","10"
"2720","2","E","10","8","H","4","10"
"2721","1","E","1","8","A","5","10"
"2722","1","E","10","8","A","5","10"
"2723","2","E","1","8","A","5","10"
"2724","2","E","7","8","A","5","10"
"2725","2","E","10","8","A","5","10"
"2726","1","E","1","8","B","5","10"
"2727","1","E","10","8","B","5","10"
"2728","2","E","4","8","B","5","10"
"2729","2","E","7","8","B","5","10"
"2730","2","E","10","8","B","5","10"
"2731","1","E","1","8","C","5","10"
"2732","2","E","1","8","C","5","10"
"2733","2","E","4","8","C","5","10"
"2734","2","E","7","8","C","5","10"
"2735","2","E","10","8","C","5","10"
"2736","1","E","4","8","D","5","10"
"2737","1","E","7","8","D","5","10"
"2738","1","E","10","8","D","5","10"
"2739","2","E","1","8","D","5","10"
"2740","2","E","4","8","D","5","10"
"2741","1","E","4","8","E","5","10"
"2742","1","E","7","8","E","5","10"
"2743","1","E","10","8","E","5","10"
"2744","2","E","1","8","E","5","10"
"2745","2","E","7","8","E","5","10"
"2746","1","E","4","8","F","5","10"
"2747","1","E","7","8","F","5","10"
"2748","1","E","10","8","F","5","10"
"2749","2","E","1","8","F","5","10"
"2750","2","E","10","8","F","5","10"
"2751","1","E","4","8","G","5","10"
"2752","1","E","7","8","G","5","10"
"2753","1","E","10","8","G","5","10"
"2754","2","E","4","8","G","5","10"
"2755","2","E","7","8","G","5","10"
"2756","1","E","4","8","H","5","10"
"2757","1","E","7","8","H","5","10"
"2758","1","E","10","8","H","5","10"
"2759","2","E","4","8","H","5","10"
"2760","2","E","10","8","H","5","10"
"2761","1","E","4","8","A","6","10"
"2762","1","E","7","8","A","6","10"
"2763","1","E","10","8","A","6","10"
"2764","2","E","7","8","A","6","10"
"2765","2","E","10","8","A","6","10"
"2766","1","E","4","8","B","6","10"
"2767","1","E","7","8","B","6","10"
"2768","2","E","1","8","B","6","10"
"2769","2","E","4","8","B","6","10"
"2770","2","E","7","8","B","6","10"
"2771","1","E","4","8","C","6","10"
"2772","1","E","7","8","C","6","10"
"2773","2","E","1","8","C","6","10"
"2774","2","E","4","8","C","6","10"
"2775","2","E","10","8","C","6","10"
"2776","1","E","4","8","D","6","10"
"2777","1","E","7","8","D","6","10"
"2778","2","E","1","8","D","6","10"
"2779","2","E","7","8","D","6","10"
"2780","2","E","10","8","D","6","10"
"2781","1","E","4","8","E","6","10"
"2782","1","E","7","8","E","6","10"
"2783","2","E","4","8","E","6","10"
"2784","2","E","7","8","E","6","10"
"2785","2","E","10","8","E","6","10"
"2786","1","E","4","8","F","6","10"
"2787","1","E","10","8","F","6","10"
"2788","2","E","1","8","F","6","10"
"2789","2","E","4","8","F","6","10"
"2790","2","E","7","8","F","6","10"
"2791","1","E","4","8","G","6","10"
"2792","1","E","10","8","G","6","10"
"2793","2","E","1","8","G","6","10"
"2794","2","E","4","8","G","6","10"
"2795","2","E","10","8","G","6","10"
"2796","1","E","4","8","H","6","10"
"2797","1","E","10","8","H","6","10"
"2798","2","E","1","8","H","6","10"
"2799","2","E","7","8","H","6","10"
"2800","2","E","10","8","H","6","10"
"2801","1","E","4","8","A","7","10"
"2802","1","E","10","8","A","7","10"
"2803","2","E","4","8","A","7","10"
"2804","2","E","7","8","A","7","10"
"2805","2","E","10","8","A","7","10"
"2806","1","E","4","8","B","7","10"
"2807","2","E","1","8","B","7","10"
"2808","2","E","4","8","B","7","10"
"2809","2","E","7","8","B","7","10"
"2810","2","E","10","8","B","7","10"
"2811","1","E","7","8","C","7","10"
"2812","1","E","10","8","C","7","10"
"2813","2","E","1","8","C","7","10"
"2814","2","E","4","8","C","7","10"
"2815","2","E","7","8","C","7","10"
"2816","1","E","7","8","D","7","10"
"2817","1","E","10","8","D","7","10"
"2818","2","E","1","8","D","7","10"
"2819","2","E","4","8","D","7","10"
"2820","2","E","10","8","D","7","10"
"2821","1","E","7","8","E","7","10"
"2822","1","E","10","8","E","7","10"
