"","destination.plate","destination.row","destination.column","media.vol.ul"
"12735","354","H","3","240"
"12736","354","H","4","240"
"12737","354","H","5","240"
"12738","354","H","6","240"
"12739","354","H","7","240"
"12740","354","H","8","240"
"12741","354","H","9","240"
"12742","354","H","10","240"
"12743","354","H","11","240"
"12744","354","H","12","240"
"12745","355","A","1","240"
"12746","355","A","2","240"
"12747","355","A","3","240"
"12748","355","A","4","240"
"12749","355","A","5","240"
"12750","355","A","6","240"
"12751","355","A","7","240"
"12752","355","A","8","240"
"12753","355","A","9","240"
"12754","355","A","10","240"
"12755","355","A","11","240"
"12756","355","A","12","240"
"12757","355","B","1","240"
"12758","355","B","12","240"
"12759","355","C","1","240"
"12760","355","C","12","240"
"12761","355","D","1","240"
"12762","355","D","12","240"
"12763","355","E","1","240"
"12764","355","E","12","240"
"12765","355","F","1","240"
"12766","355","F","12","240"
"12767","355","G","1","240"
"12768","355","G","12","240"
"12769","355","H","1","240"
"12770","355","H","2","240"
"12771","355","H","3","240"
"12772","355","H","4","240"
"12773","355","H","5","240"
"12774","355","H","6","240"
"12775","355","H","7","240"
"12776","355","H","8","240"
"12777","355","H","9","240"
"12778","355","H","10","240"
"12779","355","H","11","240"
"12780","355","H","12","240"
"12781","356","A","1","240"
"12782","356","A","2","240"
"12783","356","A","3","240"
"12784","356","A","4","240"
"12785","356","A","5","240"
"12786","356","A","6","240"
"12787","356","A","7","240"
"12788","356","A","8","240"
"12789","356","A","9","240"
"12790","356","A","10","240"
"12791","356","A","11","240"
"12792","356","A","12","240"
"12793","356","B","1","240"
"12794","356","B","12","240"
"12795","356","C","1","240"
"12796","356","C","12","240"
"12797","356","D","1","240"
"12798","356","D","12","240"
"12799","356","E","1","240"
"12800","356","E","12","240"
"12801","356","F","1","240"
"12802","356","F","12","240"
"12803","356","G","1","240"
"12804","356","G","12","240"
"12805","356","H","1","240"
"12806","356","H","2","240"
"12807","356","H","3","240"
"12808","356","H","4","240"
"12809","356","H","5","240"
"12810","356","H","6","240"
"12811","356","H","7","240"
"12812","356","H","8","240"
"12813","356","H","9","240"
"12814","356","H","10","240"
"12815","356","H","11","240"
"12816","356","H","12","240"
"12817","357","A","1","240"
"12818","357","A","2","240"
"12819","357","A","3","240"
"12820","357","A","4","240"
"12821","357","A","5","240"
"12822","357","A","6","240"
"12823","357","A","7","240"
"12824","357","A","8","240"
"12825","357","A","9","240"
"12826","357","A","10","240"
"12827","357","A","11","240"
"12828","357","A","12","240"
"12829","357","B","1","240"
"12830","357","B","12","240"
"12831","357","C","1","240"
"12832","357","C","12","240"
"12833","357","D","1","240"
"12834","357","D","12","240"
"12835","357","E","1","240"
"12836","357","E","12","240"
"12837","357","F","1","240"
"12838","357","F","12","240"
"12839","357","G","1","240"
"12840","357","G","12","240"
"12841","357","H","1","240"
"12842","357","H","2","240"
"12843","357","H","3","240"
"12844","357","H","4","240"
"12845","357","H","5","240"
"12846","357","H","6","240"
"12847","357","H","7","240"
"12848","357","H","8","240"
"12849","357","H","9","240"
"12850","357","H","10","240"
"12851","357","H","11","240"
"12852","357","H","12","240"
"12853","358","A","1","240"
"12854","358","A","2","240"
"12855","358","A","3","240"
"12856","358","A","4","240"
"12857","358","A","5","240"
"12858","358","A","6","240"
"12859","358","A","7","240"
"12860","358","A","8","240"
"12861","358","A","9","240"
"12862","358","A","10","240"
"12863","358","A","11","240"
"12864","358","A","12","240"
"12865","358","B","1","240"
"12866","358","B","12","240"
"12867","358","C","1","240"
"12868","358","C","12","240"
"12869","358","D","1","240"
"12870","358","D","12","240"
"12871","358","E","1","240"
"12872","358","E","12","240"
"12873","358","F","1","240"
"12874","358","F","12","240"
"12875","358","G","1","240"
"12876","358","G","12","240"
"12877","358","H","1","240"
"12878","358","H","2","240"
"12879","358","H","3","240"
"12880","358","H","4","240"
"12881","358","H","5","240"
"12882","358","H","6","240"
"12883","358","H","7","240"
"12884","358","H","8","240"
"12885","358","H","9","240"
"12886","358","H","10","240"
"12887","358","H","11","240"
"12888","358","H","12","240"
"12889","359","A","1","240"
"12890","359","A","2","240"
"12891","359","A","3","240"
"12892","359","A","4","240"
"12893","359","A","5","240"
"12894","359","A","6","240"
"12895","359","A","7","240"
"12896","359","A","8","240"
"12897","359","A","9","240"
"12898","359","A","10","240"
"12899","359","A","11","240"
"12900","359","A","12","240"
"12901","359","B","1","240"
"12902","359","B","12","240"
"12903","359","C","1","240"
"12904","359","C","12","240"
"12905","359","D","1","240"
"12906","359","D","12","240"
"12907","359","E","1","240"
"12908","359","E","12","240"
"12909","359","F","1","240"
"12910","359","F","12","240"
"12911","359","G","1","240"
"12912","359","G","12","240"
"12913","359","H","1","240"
"12914","359","H","2","240"
"12915","359","H","3","240"
"12916","359","H","4","240"
"12917","359","H","5","240"
"12918","359","H","6","240"
"12919","359","H","7","240"
"12920","359","H","8","240"
"12921","359","H","9","240"
"12922","359","H","10","240"
"12923","359","H","11","240"
"12924","359","H","12","240"
"12925","360","A","1","240"
"12926","360","A","2","240"
"12927","360","A","3","240"
"12928","360","A","4","240"
"12929","360","A","5","240"
"12930","360","A","6","240"
"12931","360","A","7","240"
"12932","360","A","8","240"
"12933","360","A","9","240"
"12934","360","A","10","240"
"12935","360","A","11","240"
"12936","360","A","12","240"
"12937","360","B","1","240"
"12938","360","B","12","240"
"12939","360","C","1","240"
"12940","360","C","12","240"
"12941","360","D","1","240"
"12942","360","D","12","240"
"12943","360","E","1","240"
"12944","360","E","12","240"
"12945","360","F","1","240"
"12946","360","F","12","240"
"12947","360","G","1","240"
"12948","360","G","12","240"
"12949","360","H","1","240"
"12950","360","H","2","240"
"12951","360","H","3","240"
"12952","360","H","4","240"
"12953","360","H","5","240"
"12954","360","H","6","240"
"12955","360","H","7","240"
"12956","360","H","8","240"
"12957","360","H","9","240"
"12958","360","H","10","240"
"12959","360","H","11","240"
"12960","360","H","12","240"
"12961","361","A","1","240"
"12962","361","A","2","240"
"12963","361","A","3","240"
"12964","361","A","4","240"
"12965","361","A","5","240"
"12966","361","A","6","240"
"12967","361","A","7","240"
"12968","361","A","8","240"
"12969","361","A","9","240"
"12970","361","A","10","240"
"12971","361","A","11","240"
"12972","361","A","12","240"
"12973","361","B","1","240"
"12974","361","B","12","240"
"12975","361","C","1","240"
"12976","361","C","12","240"
"12977","361","D","1","240"
"12978","361","D","12","240"
"12979","361","E","1","240"
"12980","361","E","12","240"
"12981","361","F","1","240"
"12982","361","F","12","240"
"12983","361","G","1","240"
"12984","361","G","12","240"
"12985","361","H","1","240"
"12986","361","H","2","240"
"12987","361","H","3","240"
"12988","361","H","4","240"
"12989","361","H","5","240"
"12990","361","H","6","240"
"12991","361","H","7","240"
"12992","361","H","8","240"
"12993","361","H","9","240"
"12994","361","H","10","240"
"12995","361","H","11","240"
"12996","361","H","12","240"
"12997","362","A","1","240"
"12998","362","A","2","240"
"12999","362","A","3","240"
"13000","362","A","4","240"
"13001","362","A","5","240"
"13002","362","A","6","240"
"13003","362","A","7","240"
"13004","362","A","8","240"
"13005","362","A","9","240"
"13006","362","A","10","240"
"13007","362","A","11","240"
"13008","362","A","12","240"
"13009","362","B","1","240"
"13010","362","B","12","240"
"13011","362","C","1","240"
"13012","362","C","12","240"
"13013","362","D","1","240"
"13014","362","D","12","240"
"13015","362","E","1","240"
"13016","362","E","12","240"
"13017","362","F","1","240"
"13018","362","F","12","240"
"13019","362","G","1","240"
"13020","362","G","12","240"
"13021","362","H","1","240"
"13022","362","H","2","240"
"13023","362","H","3","240"
"13024","362","H","4","240"
"13025","362","H","5","240"
"13026","362","H","6","240"
"13027","362","H","7","240"
"13028","362","H","8","240"
"13029","362","H","9","240"
"13030","362","H","10","240"
"13031","362","H","11","240"
"13032","362","H","12","240"
"13033","363","A","1","240"
"13034","363","A","2","240"
"13035","363","A","3","240"
"13036","363","A","4","240"
"13037","363","A","5","240"
"13038","363","A","6","240"
"13039","363","A","7","240"
"13040","363","A","8","240"
"13041","363","A","9","240"
"13042","363","A","10","240"
"13043","363","A","11","240"
"13044","363","A","12","240"
"13045","363","B","1","240"
"13046","363","B","12","240"
"13047","363","C","1","240"
"13048","363","C","12","240"
"13049","363","D","1","240"
"13050","363","D","12","240"
"13051","363","E","1","240"
"13052","363","E","12","240"
"13053","363","F","1","240"
"13054","363","F","12","240"
"13055","363","G","1","240"
"13056","363","G","12","240"
"13057","363","H","1","240"
"13058","363","H","2","240"
"13059","363","H","3","240"
"13060","363","H","4","240"
"13061","363","H","5","240"
"13062","363","H","6","240"
"13063","363","H","7","240"
"13064","363","H","8","240"
"13065","363","H","9","240"
"13066","363","H","10","240"
"13067","363","H","11","240"
"13068","363","H","12","240"
"13069","364","A","1","240"
"13070","364","A","2","240"
"13071","364","A","3","240"
"13072","364","A","4","240"
"13073","364","A","5","240"
"13074","364","A","6","240"
"13075","364","A","7","240"
"13076","364","A","8","240"
"13077","364","A","9","240"
"13078","364","A","10","240"
"13079","364","A","11","240"
"13080","364","A","12","240"
"13081","364","B","1","240"
"13082","364","B","12","240"
"13083","364","C","1","240"
"13084","364","C","12","240"
"13085","364","D","1","240"
"13086","364","D","12","240"
"13087","364","E","1","240"
"13088","364","E","12","240"
"13089","364","F","1","240"
"13090","364","F","12","240"
"13091","364","G","1","240"
"13092","364","G","12","240"
"13093","364","H","1","240"
"13094","364","H","2","240"
"13095","364","H","3","240"
"13096","364","H","4","240"
"13097","364","H","5","240"
"13098","364","H","6","240"
"13099","364","H","7","240"
"13100","364","H","8","240"
"13101","364","H","9","240"
"13102","364","H","10","240"
"13103","364","H","11","240"
"13104","364","H","12","240"
"13105","365","A","1","240"
"13106","365","A","2","240"
"13107","365","A","3","240"
"13108","365","A","4","240"
"13109","365","A","5","240"
"13110","365","A","6","240"
"13111","365","A","7","240"
"13112","365","A","8","240"
"13113","365","A","9","240"
"13114","365","A","10","240"
"13115","365","A","11","240"
"13116","365","A","12","240"
"13117","365","B","1","240"
"13118","365","B","12","240"
"13119","365","C","1","240"
"13120","365","C","12","240"
"13121","365","D","1","240"
"13122","365","D","12","240"
"13123","365","E","1","240"
"13124","365","E","12","240"
"13125","365","F","1","240"
"13126","365","F","12","240"
"13127","365","G","1","240"
"13128","365","G","12","240"
"13129","365","H","1","240"
"13130","365","H","2","240"
"13131","365","H","3","240"
"13132","365","H","4","240"
"13133","365","H","5","240"
"13134","365","H","6","240"
"13135","365","H","7","240"
"13136","365","H","8","240"
"13137","365","H","9","240"
"13138","365","H","10","240"
"13139","365","H","11","240"
"13140","365","H","12","240"
"13141","366","A","1","240"
"13142","366","A","2","240"
"13143","366","A","3","240"
"13144","366","A","4","240"
"13145","366","A","5","240"
"13146","366","A","6","240"
"13147","366","A","7","240"
"13148","366","A","8","240"
"13149","366","A","9","240"
"13150","366","A","10","240"
"13151","366","A","11","240"
"13152","366","A","12","240"
"13153","366","B","1","240"
"13154","366","B","12","240"
"13155","366","C","1","240"
"13156","366","C","12","240"
"13157","366","D","1","240"
"13158","366","D","12","240"
"13159","366","E","1","240"
"13160","366","E","12","240"
"13161","366","F","1","240"
"13162","366","F","12","240"
"13163","366","G","1","240"
"13164","366","G","12","240"
"13165","366","H","1","240"
"13166","366","H","2","240"
"13167","366","H","3","240"
"13168","366","H","4","240"
"13169","366","H","5","240"
"13170","366","H","6","240"
"13171","366","H","7","240"
"13172","366","H","8","240"
"13173","366","H","9","240"
"13174","366","H","10","240"
"13175","366","H","11","240"
"13176","366","H","12","240"
"13177","367","A","1","240"
"13178","367","A","2","240"
"13179","367","A","3","240"
"13180","367","A","4","240"
"13181","367","A","5","240"
"13182","367","A","6","240"
"13183","367","A","7","240"
"13184","367","A","8","240"
"13185","367","A","9","240"
"13186","367","A","10","240"
"13187","367","A","11","240"
"13188","367","A","12","240"
"13189","367","B","1","240"
"13190","367","B","12","240"
"13191","367","C","1","240"
"13192","367","C","12","240"
"13193","367","D","1","240"
"13194","367","D","12","240"
"13195","367","E","1","240"
"13196","367","E","12","240"
"13197","367","F","1","240"
"13198","367","F","12","240"
"13199","367","G","1","240"
"13200","367","G","12","240"
"13201","367","H","1","240"
"13202","367","H","2","240"
"13203","367","H","3","240"
"13204","367","H","4","240"
"13205","367","H","5","240"
"13206","367","H","6","240"
"13207","367","H","7","240"
"13208","367","H","8","240"
"13209","367","H","9","240"
"13210","367","H","10","240"
"13211","367","H","11","240"
"13212","367","H","12","240"
"13213","368","A","1","240"
"13214","368","A","2","240"
"13215","368","A","3","240"
"13216","368","A","4","240"
"13217","368","A","5","240"
"13218","368","A","6","240"
"13219","368","A","7","240"
"13220","368","A","8","240"
"13221","368","A","9","240"
"13222","368","A","10","240"
"13223","368","A","11","240"
"13224","368","A","12","240"
"13225","368","B","1","240"
"13226","368","B","12","240"
"13227","368","C","1","240"
"13228","368","C","12","240"
"13229","368","D","1","240"
"13230","368","D","12","240"
"13231","368","E","1","240"
"13232","368","E","12","240"
"13233","368","F","1","240"
"13234","368","F","12","240"
"13235","368","G","1","240"
"13236","368","G","12","240"
"13237","368","H","1","240"
"13238","368","H","2","240"
"13239","368","H","3","240"
"13240","368","H","4","240"
"13241","368","H","5","240"
"13242","368","H","6","240"
"13243","368","H","7","240"
"13244","368","H","8","240"
"13245","368","H","9","240"
"13246","368","H","10","240"
"13247","368","H","11","240"
"13248","368","H","12","240"
"13249","369","A","1","240"
